time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1995-05-16T03:35:02.610Z,36.455,70.893,186.5,5.9,mwb,,,,1,us,usp0006xer,2016-11-09T22:32:15.994Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1995-05-09T09:54:20.190Z,25.29,95.155,91.8,5.2,mw,,,,0.9,us,usp0006x4b,2016-11-09T22:29:09.034Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1995-05-06T01:59:07.130Z,24.987,95.294,117.5,6.4,mwb,,,,1,us,usp0006wyk,2017-04-26T17:50:21.848Z,"Myanmar",earthquake,,,,,reviewed,us,us
1995-02-17T02:44:25.050Z,27.635,92.371,39.3,5.5,mw,,,,1,us,usp0006t34,2016-11-09T21:54:14.468Z,"Arunachal Pradesh, India",earthquake,,,,,reviewed,us,hrv
1995-01-30T22:02:12.110Z,18.62,93.767,33,5,mb,,,,0.8,us,usp0006s4e,2014-11-07T00:57:12.450Z,"Myanmar",earthquake,,,,18,reviewed,us,us
1995-01-29T01:20:10.840Z,36.92,71.635,109.4,5.3,mw,,,,1,us,usp0006s1b,2016-11-09T21:46:27.829Z,"Tajikistan",earthquake,,,,,reviewed,us,hrv
1995-01-26T07:00:45.090Z,36.147,71.255,106.1,5.2,mw,,,,0.9,us,usp0006rwq,2016-11-09T21:45:20.408Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
1995-01-23T09:27:17.410Z,19.486,96.211,33,5.1,mb,,,,1.4,us,usp0006rsf,2014-11-07T00:57:10.560Z,"Myanmar",earthquake,,,,9,reviewed,us,us
1995-01-08T19:24:57.900Z,36.542,71.351,205.8,5.4,mb,,,,1,us,usp0006r1p,2014-11-07T00:57:06.885Z,"Hindu Kush region, Afghanistan",earthquake,,10.3,,12,reviewed,us,us
1994-12-29T16:01:18.230Z,35.655,80.663,33,5.5,mb,,,,1,us,usp0006qkj,2014-11-07T00:57:00.655Z,"Xinjiang-Xizang border region",earthquake,,,,15,reviewed,us,us
1994-12-29T02:03:27.870Z,13.004,93.473,33,5.1,mb,,,,0.9,us,usp0006qjy,2014-11-07T00:57:00.567Z,"Andaman Islands, India region",earthquake,,,,3,reviewed,us,us
1994-12-28T03:56:17.100Z,35.833,90.737,33,5.2,mw,,,,0.9,us,usp0006qgz,2016-11-10T00:18:50.412Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,hrv
1994-12-26T14:48:01.470Z,36.469,71.244,226.4,5.4,mw,,,,0.9,us,usp0006qf7,2016-11-10T00:17:52.567Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
1994-12-12T12:52:54.080Z,36.397,70.811,165.8,5.2,mb,,,,1.1,us,usp0006pyv,2014-11-07T00:56:57.475Z,"Hindu Kush region, Afghanistan",earthquake,,9.2,,22,reviewed,us,us
1994-12-08T10:47:55.640Z,36.45,70.927,199.8,5.1,mb,,,,1,us,usp0006pt3,2014-11-07T00:56:55.976Z,"Hindu Kush region, Afghanistan",earthquake,,13.3,,15,reviewed,us,us
1994-11-24T03:46:36.830Z,37.484,72.276,33,5.2,mb,,,,0.7,us,usp0006p4x,2014-11-07T00:56:50.280Z,"Tajikistan",earthquake,,,,2,reviewed,us,us
1994-11-22T15:38:35.000Z,13.661,95.689,33,5.3,mw,,,,1,us,usp0006p2h,2016-11-10T00:01:42.755Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
1994-11-21T08:16:34.070Z,25.54,96.657,14,5.9,mw,,,,1.2,us,usp0006p03,2017-04-26T17:49:45.150Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1994-11-07T10:59:22.440Z,10.215,93.774,33,5.1,mw,,,,1,us,usp0006n7e,2016-11-09T23:54:46.435Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
1994-10-25T00:54:34.300Z,36.359,70.957,238.7,6,mwb,,,,1,us,usp0006mnt,2016-11-09T23:48:30.794Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1994-10-21T05:06:21.080Z,36.391,69.708,47.2,5.5,mw,,,,0.9,us,usp0006mf1,2016-11-09T23:46:31.682Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
1994-09-30T02:57:16.350Z,37.551,75.025,33,5,mb,,,,0.5,us,usp0006k72,2014-11-07T00:56:21.636Z,"Tajikistan-Xinjiang border region",earthquake,,,,9,reviewed,us,us
1994-08-25T16:47:21.380Z,33.154,88.125,33,5.2,mb,,,,0.8,us,usp0006hg6,2014-11-07T00:56:07.582Z,"western Xizang",earthquake,,,,7,reviewed,us,us
1994-08-24T21:08:47.280Z,34.245,91.814,33,5.5,mb,,,,1.2,us,usp0006hey,2014-11-07T00:56:07.449Z,"southern Qinghai, China",earthquake,,,,16,reviewed,us,us
1994-08-19T21:02:45.620Z,17.974,96.415,12.3,5.8,mw,,,,1.1,us,usp0006h6h,2017-04-26T17:49:26.800Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1994-08-14T07:38:27.380Z,34.927,89.205,33,5.2,mw,,,,1.5,us,usp0006gy4,2016-11-09T23:15:02.976Z,"Xizang-Qinghai border region",earthquake,,,,,reviewed,us,hrv
1994-08-10T01:39:29.600Z,10.517,94.36,33,5.4,mw,,,,1.2,us,usp0006gs5,2016-11-09T23:12:39.996Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
1994-08-09T23:34:56.700Z,10.634,94.382,33,5.5,mw,,,,1.1,us,usp0006gs1,2016-11-09T23:12:03.141Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
1994-08-09T23:26:22.070Z,10.71,94.458,33,5.1,mb,,,,1,us,usp0006grz,2014-11-07T00:56:01.533Z,"Andaman Islands, India region",earthquake,,,,13,reviewed,us,us
1994-08-08T21:08:31.660Z,24.721,95.2,121.7,6.1,mw,,,,1,us,usp0006gqk,2016-11-10T00:42:22.928Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1994-08-03T14:59:57.570Z,21.514,93.981,34.1,5.8,mwb,,,,0.9,us,usp0006gg9,2017-04-26T17:49:22.365Z,"Myanmar",earthquake,,,,,reviewed,us,us
1994-07-24T14:47:48.050Z,37.006,71.662,119.9,5.3,mw,,,,0.9,us,usp0006g2t,2016-11-09T23:03:54.058Z,"Tajikistan",earthquake,,,,,reviewed,us,hrv
1994-07-23T20:57:59.060Z,31.068,86.549,15.9,5.4,mw,,,,1,us,usp0006g1u,2016-11-09T23:03:20.632Z,"western Xizang",earthquake,,,,,reviewed,us,hrv
1994-07-17T17:40:48.300Z,29.149,81.371,29.2,5,mb,,,,0.7,us,usp0006ftz,2014-11-07T00:55:52.617Z,"Nepal",earthquake,,,,42,reviewed,us,us
1994-07-10T23:14:06.450Z,36.478,70.15,230.4,5.2,mw,,,,0.9,us,usp0006fez,2016-11-09T22:57:26.760Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
1994-06-30T09:23:21.350Z,36.326,71.13,226.6,6.3,mwb,,,,0.9,us,usp0006f08,2016-11-10T00:39:10.702Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1994-06-30T00:48:32.560Z,32.541,93.684,33,5.1,mw,,,,1.3,us,usp0006ezs,2016-11-09T22:52:53.713Z,"Xizang-Qinghai border region",earthquake,,,,,reviewed,us,hrv
1994-06-29T18:22:33.580Z,32.567,93.673,9.5,5.9,mw,,,,1,us,usp0006ezc,2017-04-26T17:49:12.804Z,"Xizang-Qinghai border region",earthquake,,,,,reviewed,us,hrv
1994-06-09T20:36:50.040Z,36.945,71.325,87.1,5.4,mb,,,,1,us,usp0006e0p,2014-11-07T00:55:40.559Z,"Hindu Kush region, Afghanistan",earthquake,,,,119,reviewed,us,us
1994-06-03T22:40:21.230Z,28.736,70.07,33,5.9,mb,,,,1,us,usp0006dnq,2017-04-26T17:49:07.969Z,"Pakistan",earthquake,,7.3,,106,reviewed,us,us
1994-05-29T14:11:50.960Z,20.556,94.16,35.6,6.5,mw,,,,1,us,usp0006dbh,2017-04-26T17:49:06.108Z,"Myanmar",earthquake,,2.2,,,reviewed,us,hrv
1994-05-05T10:43:02.460Z,24.802,94.548,76.3,5,mb,,,,1.1,us,usp0006c4k,2014-11-07T00:55:26.715Z,"Myanmar-India border region",earthquake,,8.8,,39,reviewed,us,us
1994-04-18T20:07:35.990Z,36.319,70.922,133.5,5,mb,,,,1.1,us,usp0006b9t,2014-11-07T00:55:19.220Z,"Hindu Kush region, Afghanistan",earthquake,,,,84,reviewed,us,us
1994-04-14T17:32:43.580Z,24.978,95.539,182.9,5,mb,,,,0.9,us,usp0006b3e,2014-11-07T00:55:18.309Z,"Myanmar",earthquake,,,,88,reviewed,us,us
1994-04-09T11:19:30.400Z,24.639,94.788,90.3,5.1,mb,,,,0.9,us,usp0006avq,2014-11-07T00:55:17.216Z,"Myanmar-India border region",earthquake,,,,87,reviewed,us,us
1994-04-06T07:03:27.610Z,26.188,96.867,33,5.9,mw,,,,1,us,usp0006aqe,2017-04-26T17:48:49.017Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1994-02-01T09:30:55.180Z,17.228,73.523,10,5,mb,,,,1.2,us,usp00067up,2017-04-26T17:48:37.502Z,"Maharashtra, India",earthquake,,,,57,reviewed,us,us
1994-01-11T00:51:56.380Z,25.231,97.203,9.9,6.1,mw,,,,1.1,us,usp00066ad,2017-04-26T17:48:32.152Z,"Myanmar-China border region",earthquake,,,,,reviewed,us,hrv
1994-01-02T04:12:11.360Z,37.291,71.435,101.3,5.1,mw,,,,0.9,us,usp00065xs,2016-11-09T21:35:11.005Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
1993-12-08T01:42:18.450Z,17.074,73.634,25,5.1,mw,,,,1.1,us,usp00064uk,2017-04-26T17:48:25.003Z,"Maharashtra, India",earthquake,,,,,reviewed,us,hrv
1993-11-28T20:59:27.120Z,36.474,71.309,107.5,5.1,mb,,,,1,us,usp00064d6,2014-11-07T00:54:27.959Z,"Hindu Kush region, Afghanistan",earthquake,,,,105,reviewed,us,us
1993-10-29T23:45:07.340Z,17.369,77.468,10,5,mb,,,,1.5,us,usp00062wu,2017-04-26T17:48:19.562Z,"Karnataka-Andhra Pradesh border region, India",earthquake,,,,10,reviewed,us,us
1993-10-20T16:15:59.680Z,28.723,82.28,37.4,5.1,mb,,,,0.9,us,usp00062b9,2017-04-13T22:05:57.403Z,"Nepal",earthquake,,,,55,reviewed,us,us
1993-10-20T07:23:38.640Z,28.776,82.256,33,5,mb,,,,1.2,us,usp00062aa,2014-11-07T00:54:13.854Z,"Nepal",earthquake,,,,37,reviewed,us,us
1993-09-30T17:04:45.810Z,11.815,92.529,22.5,5.3,mw,,,,0.9,us,usp000619g,2016-11-09T23:36:35.096Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
1993-09-29T23:10:57.480Z,18.092,76.441,10,5,mb,,,,1.1,us,usp000618g,2017-04-26T17:48:11.151Z,"Maharashtra, India",earthquake,,,,28,reviewed,us,us
1993-09-29T22:25:48.620Z,18.066,76.451,6.8,6.2,mwb,,,,1,us,usp000618c,2018-01-18T16:25:00.817Z,"Maharashtra, India",earthquake,,,,,reviewed,us,us
1993-09-18T05:02:27.010Z,36.421,71.592,112.6,6.3,mwb,,,,1,us,usp00060ju,2016-11-10T00:46:17.560Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1993-09-15T15:08:13.480Z,33.322,75.74,33,5,mb,,,,0.9,us,usp00060ds,2014-11-07T00:53:58.386Z,"eastern Kashmir",earthquake,,,,55,reviewed,us,us
1993-09-05T22:40:26.910Z,37.189,94.638,16.9,5.1,mb,,,,0.9,us,usp0005ztb,2014-11-07T00:53:55.550Z,"northern Qinghai, China",earthquake,,,,65,reviewed,us,us
1993-09-04T22:06:51.880Z,37.209,94.525,16.8,5,mb,,,,0.8,us,usp0005zrv,2014-11-07T00:53:55.264Z,"northern Qinghai, China",earthquake,,,,48,reviewed,us,us
1993-09-04T20:22:30.380Z,37.188,94.605,18.4,5.1,mb,,,,0.9,us,usp0005zrr,2014-11-07T00:53:55.125Z,"northern Qinghai, China",earthquake,,,,69,reviewed,us,us
1993-09-04T17:25:10.110Z,30.34,94.831,10,5.1,mb,,,,1.1,us,usp0005zrk,2014-11-07T00:53:55.090Z,"eastern Xizang",earthquake,,,,51,reviewed,us,us
1993-09-04T11:38:38.930Z,36.429,70.812,194.5,6,mw,,,,1,us,usp0005zr9,2016-11-09T23:24:29.230Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
1993-08-24T17:47:30.490Z,20.641,71.365,24.8,5,mb,,,,1.1,us,usp0005z4v,2017-04-26T17:48:03.395Z,"near the coast of Gujarat, India",earthquake,,,,62,reviewed,us,us
1993-08-09T12:42:48.190Z,36.379,70.868,214.5,7,mwb,,,,1.2,us,usp0005y6k,2016-11-10T00:42:27.473Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1993-08-09T11:38:30.530Z,36.436,70.711,204.2,6.4,mwb,,,,1,us,usp0005y6e,2016-11-09T23:12:02.521Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1993-07-23T11:50:06.790Z,36.437,70.416,272,5.7,mw,,,,1,us,usp0005x7u,2016-11-09T23:03:17.807Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
1993-06-18T19:59:00.770Z,36.435,70.352,209.6,5.1,mb,,,,1,us,usp0005utn,2014-11-07T00:53:16.456Z,"Hindu Kush region, Afghanistan",earthquake,,,,109,reviewed,us,us
1993-06-17T20:44:52.920Z,36.168,71.236,104.3,5.2,mb,,,,1.1,us,usp0005urc,2014-11-07T00:53:15.958Z,"Hindu Kush region, Afghanistan",earthquake,,,,101,reviewed,us,us
1993-06-15T23:12:24.830Z,35.629,77.788,33,5,mw,,,,1.2,us,usp0005un6,2016-11-09T22:46:10.405Z,"Kashmir-Xinjiang border region",earthquake,,,,,reviewed,us,hrv
1993-06-14T07:30:17.480Z,35.568,78.407,33,5.1,mb,,,,1,us,usp0005uj6,2014-11-07T00:53:14.974Z,"Kashmir-Xinjiang border region",earthquake,,,,75,reviewed,us,us
1993-05-24T05:02:28.720Z,28.835,96.082,33,5,mb,,,,0.8,us,usp0005tcj,2014-11-07T00:53:03.767Z,"eastern Xizang-India border region",earthquake,,,,52,reviewed,us,us
1993-05-03T23:36:08.850Z,29.762,98.066,10,5.1,mb,,,,1.3,us,usp0005s5u,2014-11-07T00:52:57.246Z,"eastern Xizang",earthquake,,,,3,reviewed,us,us
1993-04-27T14:19:55.650Z,32.981,96.053,33,5,mb,,,,0.9,us,usp0005ruv,2014-11-07T00:52:52.515Z,"southern Qinghai, China",earthquake,,,,13,reviewed,us,us
1993-04-18T04:55:40.000Z,11.997,95.026,23.7,5.2,mw,,,,0.9,us,usp0005rc0,2016-11-09T22:19:56.875Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
1993-04-08T03:49:33.230Z,35.653,77.652,41.7,5.2,mw,,,,1.1,us,usp0005quq,2016-11-09T22:15:31.850Z,"Kashmir-Xinjiang border region",earthquake,,8,,,reviewed,us,hrv
1993-04-01T16:30:11.120Z,23.232,94.498,104.7,5.1,mw,,,,1,us,usp0005qgn,2016-11-09T22:12:41.592Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1993-03-31T13:44:10.110Z,29.091,87.349,20.1,5.1,mb,,,,0.9,us,usp0005qey,2014-11-07T00:52:40.715Z,"western Xizang",earthquake,,,,76,reviewed,us,us
1993-03-27T09:42:59.110Z,24.68,95.1,114.7,5,mb,,,,0.9,us,usp0005q75,2014-11-07T00:52:39.586Z,"Myanmar",earthquake,,,,77,reviewed,us,us
1993-03-25T12:28:03.850Z,36.013,71.11,93.8,5.1,mw,,,,1,us,usp0005q3h,2016-11-09T22:09:40.290Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
1993-03-20T21:26:39.450Z,28.994,87.383,21.1,5.2,mw,,,,1.1,us,usp0005pvs,2016-11-09T22:07:21.252Z,"western Xizang",earthquake,,,,,reviewed,us,hrv
1993-03-20T14:51:59.770Z,29.084,87.333,12.2,6.2,mw,,,,1.1,us,usp0005pv9,2017-04-26T17:47:35.066Z,"western Xizang",earthquake,,,,,reviewed,us,hrv
1993-03-19T15:53:52.840Z,12.147,95.082,24.7,5.3,mw,,,,1,us,usp0005ptg,2016-11-09T22:06:54.810Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
1993-02-18T12:14:43.680Z,36.714,74.075,27.6,5,mb,,,,0.9,us,usp0005n9e,2014-11-07T00:52:25.052Z,"northwestern Kashmir",earthquake,,,,57,reviewed,us,us
1993-02-17T16:06:05.440Z,33.527,72.508,13.4,5,mb,,,,1.1,us,usp0005n82,2014-11-07T00:52:24.906Z,"Pakistan",earthquake,,,,44,reviewed,us,us
1993-02-15T16:13:54.600Z,36.419,70.549,211.3,5,mb,,,,1,us,usp0005n4u,2014-11-07T00:52:24.535Z,"Hindu Kush region, Afghanistan",earthquake,,,,98,reviewed,us,us
1993-02-15T14:29:40.870Z,25.85,87.473,29.7,5,mb,,,,1.4,us,usp0005n4k,2014-11-07T00:52:24.506Z,"Bihar, India",earthquake,,,,37,reviewed,us,us
1993-01-21T14:15:27.580Z,36.617,71.298,93.2,5.2,mb,,,,0.9,us,usp0005m1z,2014-11-07T00:52:15.990Z,"Hindu Kush region, Afghanistan",earthquake,,,,76,reviewed,us,us
1993-01-18T12:42:07.870Z,30.837,90.373,33,5.9,mw,,,,1.3,us,usp0005kx9,2017-04-26T17:47:27.493Z,"eastern Xizang",earthquake,,,,,reviewed,us,hrv
1992-12-26T11:44:50.280Z,36.394,71.238,87.1,5.4,mw,,,,1,us,usp0005jw6,2016-11-10T00:17:50.044Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
1992-12-22T16:42:37.250Z,34.568,88.053,33,5.2,mw,,,,1.1,us,usp0005jp2,2016-11-10T00:16:11.221Z,"western Xizang",earthquake,,,,,reviewed,us,hrv
1992-12-21T14:29:33.950Z,36.738,71.606,83.8,5,mb,,,,1.2,us,usp0005jm0,2014-11-07T00:52:04.243Z,"Tajikistan",earthquake,,28.7,,9,reviewed,us,us
1992-12-20T19:37:47.050Z,37.062,96.483,20.5,5,mb,,,,1.1,us,usp0005jjs,2014-11-07T00:52:04.049Z,"northern Qinghai, China",earthquake,,,,45,reviewed,us,us
1992-12-17T17:43:12.590Z,37.422,68.942,35.8,5.2,mw,,,,1,us,usp0005jek,2016-11-10T00:13:42.169Z,"Tajikistan",earthquake,,,,,reviewed,us,hrv
1992-12-12T14:20:56.740Z,25.473,91.414,40.7,5,mb,,,,0.9,us,usp0005j69,2014-11-07T00:52:02.196Z,"Meghalaya, India region",earthquake,,,,65,reviewed,us,us
1992-12-08T07:08:39.920Z,9.291,93.479,66,6,mw,,,,1.1,us,usp0005hyu,2016-11-10T00:54:25.048Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
1992-11-22T11:42:46.400Z,20.365,94.34,67.5,5.2,mw,,,,0.9,us,usp0005h6j,2016-11-10T00:01:36.741Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1992-11-12T20:41:04.690Z,36.446,70.852,198.4,5.6,mw,,,,1,us,usp0005gst,2016-11-09T23:56:51.811Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
1992-10-28T07:02:09.310Z,19.004,96.277,33.8,5.4,mw,,,,1,us,usp0005fzd,2016-11-09T23:50:00.016Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1992-10-12T03:38:19.230Z,36.744,71.481,33,5.1,mb,,,,0.6,us,usp0005f7z,2014-11-07T00:51:39.479Z,"Hindu Kush region, Afghanistan",earthquake,,,,10,reviewed,us,us
1992-09-16T04:23:16.170Z,11.645,93.59,149.4,5.3,mw,,,,1,us,usp0005e24,2016-11-09T23:30:16.734Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
1992-09-11T17:39:39.750Z,35.84,71.026,66.7,5,mb,,,,1.3,us,usp0005dvj,2014-11-07T00:51:27.718Z,"Hindu Kush region, Afghanistan",earthquake,,9.5,,48,reviewed,us,us
1992-09-11T11:01:19.170Z,31.678,70.09,35.8,5,mb,,,,1.6,us,usp0005dv5,2014-11-07T00:51:27.648Z,"Pakistan",earthquake,,,,13,reviewed,us,us
1992-09-03T00:58:38.320Z,34.66,80.122,33,5.2,ms,,,,1.1,us,usp0005dgu,2014-11-07T00:51:24.383Z,"western Xizang",earthquake,,,,1,reviewed,us,us
1992-08-16T20:16:40.270Z,30.135,92.105,33,5,mb,,,,1.2,us,usp0005cjq,2014-11-07T00:51:16.523Z,"eastern Xizang",earthquake,,,,55,reviewed,us,us
1992-08-10T13:42:35.100Z,36.037,69.688,111.6,5.2,mw,,,,1,us,usp0005c8s,2016-11-09T23:12:38.481Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
1992-07-30T08:24:46.650Z,29.584,90.163,14.1,6.1,mwb,,,,1.2,us,usp0005bqv,2017-04-26T17:46:54.475Z,"eastern Xizang",earthquake,,,,,reviewed,us,us
1992-07-09T21:34:02.010Z,21.005,89.973,29.3,5.3,mw,,,,1,us,usp0005akb,2016-11-09T22:57:00.408Z,"near the coast of Bangladesh",earthquake,,,,,reviewed,us,hrv
1992-07-08T10:09:48.250Z,21.056,93.686,42.7,5.2,mw,,,,0.9,us,usp0005ag2,2016-11-09T22:56:30.570Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1992-07-06T12:23:48.910Z,11.709,92.509,25,5.1,mb,,,,1.3,us,usp0005acm,2014-11-07T00:51:01.193Z,"Andaman Islands, India region",earthquake,,,,33,reviewed,us,us
1992-06-27T13:21:20.900Z,35.139,81.131,33,5,mw,,,,1,us,usp00059r3,2016-11-09T22:51:32.209Z,"Xinjiang-Xizang border region",earthquake,,,,,reviewed,us,hrv
1992-06-15T02:48:56.250Z,24.027,95.932,17.3,6.3,mw,,,,1.1,us,usp000594q,2017-04-26T17:46:48.903Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1992-06-02T22:07:45.370Z,28.984,81.913,56.3,5.2,mb,,,,1,us,usp00058kj,2014-11-07T00:50:46.775Z,"Nepal-India border region",earthquake,,,,88,reviewed,us,us
1992-05-20T12:20:32.850Z,33.377,71.317,16.3,6.3,mwb,,,,1.1,us,usp00057rv,2017-04-26T17:46:42.930Z,"Pakistan",earthquake,,,,,reviewed,us,us
1992-05-10T04:04:32.930Z,37.207,72.913,33,5.8,mw,,,,1,us,usp000574m,2016-11-09T22:29:35.098Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
1992-04-15T01:32:09.900Z,24.315,94.898,116.1,5.7,mw,,,,1,us,usp00055tv,2016-11-09T22:18:29.228Z,"Myanmar-India border region",earthquake,,,,,reviewed,us,hrv
1992-04-05T07:47:47.660Z,35.696,80.661,17.7,5.7,mw,,,,1.1,us,usp00055by,2016-11-09T22:14:23.288Z,"Xinjiang-Xizang border region",earthquake,,,,,reviewed,us,hrv
1992-03-29T01:56:06.970Z,33.566,72.31,33,5.1,mb,,,,1.2,us,usp00054zs,2014-11-07T00:50:19.745Z,"Pakistan",earthquake,,,,5,reviewed,us,us
1992-03-27T00:05:20.150Z,20.927,94.586,96.7,5.6,mw,,,,1,us,usp00054wj,2016-11-09T22:10:36.757Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1992-03-25T22:32:34.850Z,24.874,95.231,106,5.2,mw,,,,1,us,usp00054ud,2016-11-09T22:09:38.777Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
1992-03-24T21:01:47.570Z,33.832,72.905,14.2,5,mb,,,,1.1,us,usp00054sm,2014-11-07T00:50:18.575Z,"Pakistan",earthquake,,,,51,reviewed,us,us
1992-03-17T02:14:49.640Z,9.216,92.833,66.6,5.1,mw,,,,0.8,us,usp00054cz,2016-11-09T22:06:13.105Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
1992-02-25T01:57:25.870Z,25.195,92.225,33,5,mb,,,,0.6,us,usp00053fk,2014-11-07T00:50:08.124Z,"Meghalaya - Assam region, India",earthquake,,,,2,reviewed,us,us
1992-02-09T12:44:52.710Z,29.627,95.646,9.8,5.1,mb,,,,0.9,us,usp00052u9,2014-11-07T00:50:04.943Z,"eastern Xizang-India border region",earthquake,,,,50,reviewed,us,us
1992-02-06T03:35:15.320Z,29.61,95.521,15,5.6,mb,,,,0.9,us,usp00052pg,2014-11-07T00:50:03.836Z,"eastern Xizang-India border region",earthquake,,,,92,reviewed,us,us
1992-01-24T05:04:47.330Z,35.515,74.529,47,5.5,mw,,,,0.9,us,usp000525u,2016-11-09T21:44:30.912Z,"northwestern Kashmir",earthquake,,8,,,reviewed,us,hrv
1992-01-23T10:26:26.730Z,34.566,93.164,33,5.2,mb,,,,1.2,us,usp000524m,2014-11-07T00:49:56.228Z,"southern Qinghai, China",earthquake,,,,8,reviewed,us,us
1992-01-11T06:16:55.960Z,9.311,86.964,21.8,5.7,mw,,,,1,us,usp00051nu,2016-11-09T21:38:53.341Z,"Bay of Bengal",earthquake,,,,,reviewed,us,hrv
1992-01-04T03:35:21.650Z,31.954,69.991,29.2,5.4,mw,,,,1.2,us,usp00051c8,2016-11-09T21:35:53.182Z,"Afghanistan-Pakistan border region",earthquake,,,,,reviewed,us,hrv
1991-12-23T02:14:54.540Z,33.966,88.942,33,5,mb,,,,0.6,us,usp00050v2,2014-11-07T00:49:46.749Z,"western Xizang",earthquake,,,,34,reviewed,us,us
1991-12-23T01:58:25.190Z,33.917,88.863,33,5.2,mb,,,,1.1,us,usp00050v1,2014-11-07T00:49:46.740Z,"western Xizang",earthquake,,,,49,reviewed,us,us
1991-12-20T02:06:05.300Z,24.72,93.103,40.7,5.4,mw,,,,1,us,usp00050pq,2016-11-10T00:15:12.328Z,"Manipur, India region",earthquake,,,,,reviewed,us,hrv
1991-12-14T08:20:23.800Z,33.976,88.84,33,5.1,mb,,,,1.4,us,usp00050eb,2014-11-07T00:49:44.413Z,"western Xizang",earthquake,,,,40,reviewed,us,us
1991-12-09T01:02:46.510Z,29.543,81.632,29.4,5.6,mb,,,,0.9,us,usp0005071,2014-11-07T00:49:43.115Z,"Nepal",earthquake,,,,96,reviewed,us,us
1991-12-07T13:57:40.610Z,24.059,93.913,69,5.1,mb,,,,1.1,us,usp0005050,2014-11-07T00:49:42.717Z,"Manipur, India region",earthquake,,,,75,reviewed,us,us
1991-12-04T03:27:24.260Z,24.015,93.986,72.1,5.5,mw,,,,1,us,usp000500b,2016-11-10T00:07:24.231Z,"Manipur, India region",earthquake,,,,,reviewed,us,hrv
1991-11-08T15:13:44.180Z,26.323,70.607,22.1,5.4,mw,,,,1,us,usp0004yxu,2017-04-26T17:46:09.491Z,"India-Pakistan border region",earthquake,,,,,reviewed,us,hrv
1991-10-30T16:01:38.370Z,36.623,71.358,173.3,5,mb,,,,0.9,us,usp0004ymn,2014-11-07T00:49:28.446Z,"Hindu Kush region, Afghanistan",earthquake,,7.1,,61,reviewed,us,us
1991-10-28T21:50:34.910Z,37.629,72.214,86.4,5.1,mb,,,,1,us,usp0004yhx,2014-11-07T00:49:28.148Z,"Tajikistan",earthquake,,12.1,,56,reviewed,us,us
1991-10-24T00:03:17.260Z,37.388,74.715,33,5.2,mb,,,,0.8,us,usp0004y90,2014-11-07T00:49:27.072Z,"Tajikistan",earthquake,,,,1,reviewed,us,us
